157,广州侣图旅行社有限公司,广东省广州市越秀区寺右新马路丰伟大厦13e  510000,020-87399815,www.oniontrip.cn,包团定制; 主题定制; 自由行/半自由行定制; 到地定制; 商旅定制; 奢华定制,直客和同业都服务,摄影;游学;婚礼;户外,行程整体打包收费,东南亚,5,广州侣图旅行社有限公司成立于2014年6月，是一家针对东南亚旅游市场的新创企业。我们已经在清迈与曼谷建立目的地接待公司，并培养了一批高度专业的旅行服务团队，深挖整合目的地各项资源，为赴泰中国旅客提供地道有趣的旅行体验。,中国,广州市,157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,广州广之旅国际旅行社股份有限公司（臻逸高端定制旅游）,广东省广州市白云区机场西乐嘉路1号510403,020-36132590,www.gzl.com.cn,主题定制; 奢华定制; 包团定制; 自由行/半自由行定制; 到地定制,只服务直客,探险猎奇;文化艺术;亲子家庭;休闲度假,行程整体打包收费,中国大陆; 南北极; 东欧; 非洲; 东南亚; 中欧; 拉丁美; 港澳台; 中东; 西欧; 北美; 海岛; 朝蒙; 澳新; 南欧; 北欧; 日韩,10,臻逸高端定制旅游（MAGNIFREE - High-end Customized Travel）是广州广之旅国际旅行社股份有限公司旗下的高端旅游品牌。该品牌致力于对高端消费群体的需求深耕，研发各类特色主题产品，推广高端定制旅游的创新生活方式。通过向顾客提供一站式精细化旅行管家服务，营造并搭建高端会员圈层文化平台，创造性地为顾客提供最大化的服务价值，实现旅行的最高境界，带给顾客全新的超逸体验。,中国,广州市,148,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,广州市领航国际旅行社有限公司,广东省广州市越秀区环市东路326号亚洲国际大酒店1404-1408室510060,020-61206989-23,www.leader-travel.com/,包团定制; 自由行/半自由行定制; 商旅定制; 主题定制; MICE 会奖定制; 奢华定制,直客和同业都服务,商务考察;大型会展;企业年会;亲子出游;摄影;环球自驾,根据客人需求确定收费方式,日韩; 中东; 非洲; 北欧; 西欧; 中欧; 东欧; 南欧; 北美; 澳新,20,领航国旅成立于2004年，是一家专注于为商务机构及高端私人定制旅行提供专业服务的综合性国际旅行社，也是华南区最好的商务出行策划及定制旅游服务商之一。公司核心团队拥有超过20年的旅行服务经验，并在业内拥有极好的服务口碑。领航致力于开拓及发挖全球最新的旅游产品，每年我们都受邀前往世界各国的目的地了解最新的旅游资讯，与各国旅游机构的长期合作伙伴关系，让我们的团队在操作过程中能获得最专业、最全面的支持。,中国,广州市,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,广州兔儿信息科技有限公司,广东省广州市天河区华夏路16号,020-37362683,www.tour4u.cn,包团定制; 主题定制; 奢华定制; 自由行/半自由行定制; 商旅定制; 到地定制; 体育旅行,只服务同业,体育;美食;自驾;亲子,按照天数收取服务费,西欧; 中国大陆; 海岛; 南欧; 北欧; 中欧,6,深度垂直西班牙及周边地域且专一的旅行公司。,中国,广州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,遇岛（北京）国际旅行社有限公司,广东省广州市广东省广州市新港中路397号TIT创意园创意西路1号遇•岛510000,4007166179; 020-38306000,www.cheeruislands.com/,包团定制; 到地定制; 商旅定制; 主题定制,直客和同业都服务,海岛游;团建;婚拍,行程整体打包收费,海岛; 东南亚; 日韩,20,广州沁游商务服务有限公司旗下的独立运行的子品牌。”遇•岛”通过进驻公司的52位环球旅游顾问与丰富经验的线路规划师的共同合作，针对各个冷门海岛的独特个性设计出与之相吻合的玩法，为旅客提供一种全新的海岛休闲旅游选择。,中国,广州市,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,庆·体验型定制,"广东省广州市越秀北路87-89号越豪大厦四,五,八楼510000",13760710858; 13503058656,,包团定制; 自由行/半自由行定制; 商旅定制; 主题定制; MICE 会奖定制; 到地定制; 奢华定制,直客和同业都服务,亲子;游学;探险;摄影;婚拍;商访;会奖等,根据客人需求确定收费方式,东南亚; 非洲; 北欧; 西欧; 东欧; 南欧; 北美; 拉丁美; 南北极; 澳新; 海岛,5,庆体验型定制品牌，以“亲”;“情”;“请”;“庆”四个维度，分别对应亲子游学;情感互动;商访会奖;推广活动四项业务板块。品牌以“4321资源分配模型”为创新推动力（40%-消费者研究， 30%-产品打磨，20%-品牌推广 ，10%-销售）。有效将公司的重心与着力点集中在客户个性化需求和产品打磨上，辅之有品质有创意的推广活动，旨在将“体验”与“定制”揉二合一，推出“体验型定制“的概念，反对伪定制。,中国,广州市,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,广州莱泽维国际旅行社有限公司,广东省广州市林和西路167号2036510610,+862038013211,www.cnrsv.com,自由行/半自由行定制; 商旅定制; 主题定制; 到地定制,只服务直客,体育;观光,行程整体打包收费,日韩; 东南亚; 港澳台,6,公司依靠IT技术获取旅游目的地旅游产品；依靠专业的旅游知识设计行程线路；二者的完美结合是我们有信心为客人提供良好旅游体验的保证。,中国,广州市,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,中国和平国际旅游有限责任公司广东分公司,广东省广州市白云区机场路1438号尚明大厦512  510000,13726789873,,只服务同业,包团定制; MICE 会奖定制,,行程整体打包收费,东南亚; 海岛,15,,中国,广州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,广州焕途网络科技有限公司,广东省广州市荔湾区芳村1850创意园50-1栋301室奇遇旅行520000,020-81890085,www.fantastrip.cn/,自由行/半自由行定制; 到地定制,直客和同业都服务,,行程整体打包收费,东南亚,15,奇遇旅行，帮助用户搜罗境外东南亚目的地好吃、好喝、好玩、好去处，并提供定制以及即时预定。我们致力于深耕东南亚目的地，专业权威的玩乐团队深入当地亲身体验，实地拍摄，只推荐优质体验；服务覆盖吃、喝、玩、乐、行、购等全品类。,中国,广州市,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,风光天下 · 漫旅,广东省广州市番禺区洛溪新城北环路88号广州渔人码头SOHO54E座546室510000,020-29893881; 0754-82359193,www.csmtour.com,自由行/半自由行定制,只服务直客,,根据客人需求确定收费方式,日韩; 西欧; 东欧; 东南亚; 澳新,10,"广东风光国际旅行社的私人定制旅游品牌。根据客户的需求和喜好，提供签证代办;机票预订;酒店预订;路线规划;攻略制作;旅途中的跟踪服务等全套订制服务以及企业旅游;团建定制服务。

漫旅已在广州和汕头设立了办事点，并与西捷海外留学;智云海外置业等公司达成战略合作伙伴关系。与漫旅有长期合作的企业包括：立白;招商基金;日本NGK;活力无限KTV;金科烟叶;澳希亚等知名企业。





",中国,广州市,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,广州市太易国际旅行社有限公司,广东省广州市越秀区解放南路123号金汇大厦7楼,020-87781415,,自由行/半自由行定制; 到地定制; 包团定制; 商旅定制; MICE 会奖定制,只服务直客,,根据客人需求确定收费方式,日韩; 澳新,3,"广州市太易国际旅行社有限公司（简称“太易旅游”）是经国家旅游局的出境旅行社，公司主要经营全球签证;出境游批发;零售等业务。

太易旅游以“诚信;品质”为服务宗旨，坚持将客户感受和体验放在第一位，不断提高产品质量和服务水平，让旅游者真正体验到旅行的乐趣，享受公司的服务。",中国,广州市,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,贵州游侠客旅行社有限公司,贵州省贵阳市贵州省贵阳市南明区中科嘉园B栋1310,0851-85557968; 18685445396,www.youxiake.com/gz,包团定制; 主题定制; 商旅定制; 到地定制; MICE 会奖定制; 青少年培训,直客和同业都服务,深度文化主题游;亲子游学;摄影;户外拓展,行程整体打包收费,中国大陆,4,贵州游侠客旅行社有限公司是浙江游侠客贵州子公司，本公司立足于贵州特色定制旅行为主。主要以“轻户外、重旅行、泛摄影”个性化主题游的旅行组织方式闻名。产品类型以“户外旅行”、“摄影旅行”、“亲子旅行”、“休闲旅行”以及“企业团体”特色定制为主。,中国,贵阳市,162,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,自游魔方,贵州省贵阳市南明区市南路42号逸天城公寓1516,13809460395,,包团定制; 自由行/半自由行定制; 商旅定制; 主题定制,直客和同业都服务,亲子;商务考察等,行程整体打包收费,日韩; 东南亚; 海岛,5,隶属于贵州省中国青年旅行社，是贵州地区目前最大的专业自由行/定制游品牌。,中国,贵阳市,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,桂林寻美旅游咨询有限公司,广西桂林市七星区漓江路28号中软现代城6栋113室541004,0773-7599935,www.xunmeiyou.com,包团定制; 主题定制; 奢华定制,直客和同业都服务,摄影;婚礼;高尔夫;小众海岛,行程整体打包收费,北美; 拉丁美,6,北美及加勒比海地区高端定制服务提供商。,中国,桂林市,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,桂林山和水婚典有限公司,广西桂林市临江路16号1-7  541004,13307735815,www.guilinwed.com,主题定制; 到地定制,只服务直客,旅行婚礼;桂林当地民俗婚礼体验,根据客人需求确定收费方式,中国大陆,6,桂林山水婚典创办了飘在漓江上的浪漫婚礼，相信民族的就是世界的，创办了独一无二的龙脊梯田瑶族婚礼民俗体验旅行婚礼，在桂林独有的山水中，一期一会，给新人们丰盛的旅行婚礼体验。,中国,桂林市,213,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,桂林大地部落国际旅行社有限公司,广西桂林市桂林市阳朔县神山路237号541004,13307735815,www.terratribes.cn,包团定制; 自由行/半自由行定制; 商旅定制; 主题定制; 到地定制,直客和同业都服务,青少年户外教育;自然户外与游学;桂林山水摄影;桂林当地体验定制旅行,根据客人需求确定收费方式,中国大陆,12,由来自世界各地不同背景的教育人士组成，主要业务为在中国、亚洲以及全球国际学校、企业公司等组织等开发户外拓展训练项目及高质量的户外教育项目。根据学生的年龄，知识背景，身体和体能状况来设计您需要的户外教育课程。炫酷户外探险教育项目（攀岩、溜索速降、骑行、探洞、皮划艇、扎竹筏、徒步、定向越野、露营、篝火、野外急救培训、LNT培训等）；国学文化类教育项目（太极、功夫、手工画扇、书法）。,中国,桂林市,205,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,黑龙江华夏国际旅行社,黑龙江省哈尔滨市道里区西九道街150010,15846024455,hljhx888.sys172.pkulab.com/index.html,包团定制; 自由行/半自由行定制; 商旅定制; 主题定制; MICE 会奖定制,直客和同业都服务,商务出游;会奖定制,根据客人需求确定收费方式,朝蒙; 中国大陆; 东欧,6,黑龙家华夏国旅为当地多个大型企业客户提供年会奖励定制出游业务，目前与各大旅游平台定制业务平台合作已近两年多时间，有丰富的东北游包团定制操经验。作为土生土长的东北旅游从业者，愿用丰富的旅游接待经验和豪爽真诚的东北人性格为客人设计一条专属于他/她们的专属定制东北旅游路线。,中国,哈尔滨市,166,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,黑龙江和平国际旅行社有限公司只是旅行分公司,黑龙江省哈尔滨市道里区群力大道1480号B1-11,15636838238ha,www.zslvxing.com,包团定制; 主题定制; 奢华定制; 自由行/半自由行定制; MICE 会奖定制; 商旅定制; 到地定制,只服务直客,自驾;婚礼,行程整体打包收费,日韩; 东南亚; 海岛; 北欧,5,,中国,哈尔滨市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,上海增宝旅游咨询有限公司,浙江省杭州市西湖区古墩路829号天亿大厦905A  310000,0571-58100560,www.jumbo-cruise.com,包团定制; 主题定制; 奢华定制; 商旅定制; MICE 会奖定制; 自由行/半自由行定制; 到地定制,直客和同业都服务,体育文化旅游,根据客人需求确定收费方式,日韩; 南欧; 西欧; 中欧; 港澳台; 东南亚,3,珍宝邮轮控股集团旗下设有上海增宝旅游咨询有限公司、上海增宝文化传媒有限公司、上海增宝体育发展有限公司等全资子公司。以全球邮轮为载体，通过打造一站式多元化的主题邮轮旅游产品，开创世界新兴消费模式，形成邮轮经济新行业，覆盖全球。未来将成为国际最大的一个优化资源的交流平台（含体育、文化、旅游、金融、教育、时尚等领域），是邮轮新经济体在中国及亚太地区的未来代表。,中国,杭州市,243,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,中国国旅（浙江）国际旅行社有限公司,浙江省杭州市上城区西湖大道48号2楼国旅,0571-89776012,,包团定制; 主题定制; 奢华定制; 自由行/半自由行定制; 商旅定制,直客和同业都服务,商务会展;体育赛事;海上自驾;全球接送机,行程整体打包收费,东南亚; 日韩; 北欧; 澳新; 中东; 非洲; 海岛; 东欧; 中欧; 西欧,100,,中国,杭州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,裸心游（杭州西湖假期国际旅行社）,浙江省杭州市拱墅区萍水街380号万家花城8-5商铺,0571-86029885,,包团定制; 商旅定制; MICE 会奖定制; 奢华定制; 自由行/半自由行定制; 主题定制; 到地定制,只服务同业,家庭亲子游;摄影;商务会奖;主题活动,行程整体打包收费,东南亚; 中国大陆; 西欧,5,,中国,杭州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,杭州多一点乐趣网络科技有限公司,浙江省杭州市毛家桥6号楼1单元401  310000,13067903923,www.lxinfo.cc,包团定制; 主题定制; 奢华定制; 自由行/半自由行定制,只服务直客,摄影;婚礼;深度文化游,行程整体打包收费,日韩; 北欧; 南欧; 北美; 海岛; 西欧; 东南亚; 东欧; 澳新; 中东; 拉丁美; 港澳台,20,与全球300多座城市当地人一起，传播最IN旅行方式，搜罗全球最地道旅行情报，为旅行者定制不一样的旅行体验。,中国,杭州市,174,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,杭州约行网络科技有限公司,浙江省杭州市文一西路1328号利尓达物联网科技园6号楼1804室,0571-89267326,www.iyuexing.com,主题定制; 自由行/半自由行定制; 商旅定制; 奢华定制,只服务直客,游学;个性化;婚礼;小团,按照天数收取服务费,东南亚; 日韩; 北美; 海岛; 澳新; 东欧,12,约行 - 私人定制旅行是一个可以根据用户的特定需求，以用户为核心进行个性化设计，从路线、方式和服务着手为客户量身打造的具有个人专属风格的旅行，它提供的是一种个性化、专属化、“一对一”式的高品质服务。,中国,杭州市,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,杭州三石商务服务有限公司,浙江省杭州市滨江区滨盛路半岛国际1-210,18668189002,,包团定制; 自由行/半自由行定制; 商旅定制; 主题定制; MICE 会奖定制; 到地定制,只服务直客,亲子;旅拍;花艺;蜜月;潜水;医疗;禅修等各种主题定制,按照天数收取服务费,日韩; 东南亚; 北欧; 西欧; 东欧; 北美; 南北极; 澳新; 海岛; 港澳台; 南欧,4,由几位资深旅游从业人员，海外留学归来人士，和海外旅行达人共同组建，专注于旅行订制服务，为客户设计有温度，个性化的趣味旅行。,中国,杭州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,轻旅星球,浙江省杭州市浙江省杭州市西湖区萍水路优盘时代4号楼411轻旅星球310000,13588830404,www.elsetravel.com/customReq.html,自由行/半自由行定制; 商旅定制,只服务直客,,行程整体打包收费,日韩; 东南亚; 海岛,2,成立于2015年，目的地服务起家，现私人定制业务主打境外海岛游、家庭游，针对中产阶级客户群，实现机票、酒店、接送机、当地司机导游一条龙打包产品服务。,中国,杭州市,182,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,黄山松都国际旅行社有限公司,安徽省黄山市置地国际广场2幢809,0559-2347766,,包团定制; 主题定制; 到地定制; 奢华定制; 商旅定制; MICE 会奖定制; 自由行/半自由行定制,直客和同业都服务,游学;家庭;企业;摄影;团建等,根据客人需求确定收费方式,中国大陆,12,,中国,黄山市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,黄山市冠江南国际旅行社有限公司,安徽省黄山市安徽省黄山市屯溪区长干东路208号1-1商铺245000,0559-2322228,,包团定制; 主题定制; MICE 会奖定制; 自由行/半自由行定制; 商旅定制; 到地定制; 奢华定制,直客和同业都服务,企业拓展;亲子;研学;文化体验,根据客人需求确定收费方式,中国大陆,4,黄山市冠江南国际旅行社是2016年安徽省入境接待人数10强旅行社，擅长于亲子;游学;会展;企业拓展;文化体验方面。,中国,黄山市,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
